age,job,marital,education,balance,housing,loan,month,duration,campaign,pdays,previous,poutcome,deposit
43,6,2,0,1337,1,1,9,632,2,-1,0,3,0
44,4,1,2,17361,0,0,6,476,1,-1,0,3,0
52,5,1,0,6,0,0,1,82,2,-1,0,3,0
33,9,0,1,370,1,0,1,145,4,-1,0,3,0
27,9,1,2,8,1,1,8,398,1,370,2,0,0
43,4,0,2,666,0,0,1,160,3,-1,0,3,0
29,0,1,1,0,1,0,8,121,1,-1,0,3,0
43,4,1,2,1336,1,1,8,82,2,309,1,0,0
34,1,1,2,17672,0,0,9,548,1,-1,0,3,0
30,4,2,2,35,0,0,5,185,4,-1,0,3,0
56,4,1,2,705,0,0,9,164,2,-1,0,3,0
46,0,0,1,2087,0,0,6,111,1,119,4,1,0
42,9,1,1,4466,0,0,9,158,2,-1,0,3,0
51,1,1,0,844,1,0,8,184,3,-1,0,3,0
30,1,1,1,321,1,0,9,738,2,-1,0,3,0
41,4,1,2,2781,1,0,1,95,2,-1,0,3,0
57,5,1,2,34,0,1,4,139,1,-1,0,3,0
36,1,1,1,29,1,1,5,345,1,-1,0,3,0
47,1,2,3,2443,0,0,6,422,1,-1,0,3,0
37,0,0,1,3975,1,0,8,163,2,-1,0,3,0
33,9,1,1,256,1,0,9,76,1,-1,0,3,0
49,4,0,2,696,1,0,6,310,3,-1,0,3,0
34,4,1,2,63,0,0,9,83,1,102,2,0,0
54,1,1,0,316,1,0,8,240,1,-1,0,3,0
39,1,1,0,-119,0,0,6,135,6,-1,0,3,0
58,5,2,0,6570,0,0,5,106,3,-1,0,3,0
36,1,1,1,418,1,1,8,132,2,-1,0,3,0
46,4,1,2,0,1,0,5,247,2,-1,0,3,0
31,0,1,1,8784,1,0,8,63,2,-1,0,3,0
31,9,2,1,1970,0,0,0,284,3,-1,0,3,0
50,1,0,1,204,1,1,8,421,1,-1,0,3,0
40,4,1,1,643,1,0,0,74,2,256,1,0,0
47,1,1,0,304,1,0,8,185,1,-1,0,3,0
26,4,2,2,1177,0,0,10,116,1,-1,0,3,0
29,9,2,1,544,1,0,8,360,1,-1,0,3,0
38,4,1,2,-498,0,0,1,85,6,-1,0,3,0
57,7,1,1,0,1,0,8,16,9,282,3,1,0
47,1,1,0,209,0,0,1,77,6,-1,0,3,0
56,1,1,3,665,1,0,6,109,2,-1,0,3,0
37,2,1,2,310,0,0,11,76,1,-1,0,3,0
66,4,1,3,2149,1,0,9,151,6,103,4,1,0
49,10,1,1,13818,0,0,9,201,1,113,2,0,0
31,11,1,2,526,0,0,1,130,13,-1,0,3,0
30,4,2,2,-218,1,0,1,13,15,-1,0,3,0
42,1,0,0,419,1,1,8,96,4,-1,0,3,0
55,9,1,1,517,1,1,3,47,3,263,4,0,0
33,0,2,1,61,0,0,5,286,4,-1,0,3,0
33,4,1,2,0,1,1,8,83,2,-1,0,3,0
43,1,1,1,514,1,1,0,34,2,-1,0,3,0
32,10,1,1,365,1,0,4,210,3,-1,0,3,0
42,1,1,0,480,1,0,6,288,12,-1,0,3,0
53,2,2,3,717,0,0,5,594,2,-1,0,3,0
42,4,1,2,24780,0,0,1,184,2,-1,0,3,0
37,0,1,1,1396,1,0,5,199,2,-1,0,3,0
31,7,1,1,414,1,0,8,215,1,-1,0,3,0
57,0,0,1,3100,0,1,5,165,2,-1,0,3,0
33,0,1,1,0,0,1,3,214,5,-1,0,3,0
57,4,1,2,1218,1,0,5,317,6,-1,0,3,0
30,9,0,1,789,1,0,8,356,1,-1,0,3,0
31,4,1,2,859,1,1,1,182,3,-1,0,3,0
33,9,1,1,0,0,0,1,296,8,-1,0,3,0
33,1,1,0,3868,1,0,6,445,1,-1,0,3,0
53,4,1,2,232,1,0,4,32,1,-1,0,3,0
38,1,0,1,1686,1,0,6,9,28,-1,0,3,0
60,1,1,0,29184,0,0,6,94,2,-1,0,3,0
36,9,2,1,144,0,0,8,87,1,308,2,0,0
27,7,2,1,194,1,0,8,326,1,-1,0,3,0
32,2,2,2,7641,1,1,9,39,10,-1,0,3,0
45,1,1,0,351,1,0,6,66,1,-1,0,3,0
28,4,2,2,150,1,0,8,491,1,-1,0,3,0
57,5,1,0,1532,0,0,3,286,3,-1,0,3,0
37,6,1,1,1549,1,0,6,161,7,-1,0,3,0
47,4,1,2,1057,0,0,1,488,2,-1,0,3,0
35,4,1,1,839,1,0,8,50,3,-1,0,3,0
32,1,0,1,880,1,1,6,112,1,-1,0,3,0
41,0,2,1,4464,1,0,5,1425,2,-1,0,3,0
35,9,1,2,6,1,0,9,47,1,-1,0,3,0
26,9,2,1,0,0,1,5,65,26,-1,0,3,0
47,9,0,2,694,1,0,8,1001,4,-1,0,3,0
36,1,1,1,153,1,0,8,263,1,171,2,0,0
46,4,1,2,110,1,1,1,243,5,-1,0,3,0
30,4,2,2,640,0,0,3,124,4,213,2,0,0
44,1,1,1,3060,1,0,9,113,1,189,2,0,0
47,9,0,1,2836,0,1,1,10,2,-1,0,3,0
49,1,1,1,1127,1,1,0,162,2,281,1,0,0
55,9,1,2,11,0,0,1,588,2,-1,0,3,0
56,1,1,3,982,1,1,8,135,2,-1,0,3,0
28,7,1,1,222,1,0,8,101,23,-1,0,3,0
34,0,0,1,627,1,0,8,283,2,-1,0,3,0
55,4,1,2,5010,0,0,9,530,1,-1,0,3,0
27,8,2,3,468,0,0,3,270,2,-1,0,3,0
38,4,0,2,155,1,0,6,25,26,-1,0,3,0
43,7,1,1,2478,1,0,4,347,1,230,1,0,0
55,4,0,2,668,0,0,1,25,6,-1,0,3,0
30,1,1,0,35,1,0,5,366,2,-1,0,3,0
48,1,1,0,3304,0,0,6,409,3,-1,0,3,0
30,1,1,1,0,1,0,8,30,1,-1,0,3,0
58,3,1,0,237,0,0,5,200,3,-1,0,3,0
39,11,2,3,0,0,0,4,28,1,-1,0,3,0
35,9,2,1,-54,1,0,8,70,2,-1,0,3,0
41,1,1,1,0,0,0,6,85,2,-1,0,3,0
32,9,1,2,240,1,1,5,86,3,-1,0,3,0
48,9,1,1,759,1,0,5,84,5,-1,0,3,0
76,5,1,3,992,0,0,10,139,2,-1,0,3,0
43,4,1,2,1379,1,0,8,383,3,-1,0,3,0
46,11,1,2,8564,0,0,1,397,2,342,1,0,0
59,5,1,3,0,0,0,1,213,4,-1,0,3,0
29,4,2,2,119,1,0,8,136,2,-1,0,3,0
31,9,1,1,450,0,1,9,111,2,129,4,0,0
36,0,1,1,746,1,0,9,581,3,-1,0,3,0
46,6,2,0,2032,0,0,5,424,2,-1,0,3,0
37,4,1,2,636,0,1,6,338,2,-1,0,3,0
48,9,1,1,-938,1,0,8,134,1,344,2,0,0
31,4,2,2,2007,1,0,8,253,1,-1,0,3,0
39,1,0,1,33,0,0,4,593,4,-1,0,3,0
39,4,2,3,2887,1,0,8,42,2,-1,0,3,0
39,3,1,1,1444,0,0,9,100,1,117,8,2,0
55,4,1,2,42,1,0,8,386,2,-1,0,3,0
54,5,1,1,522,0,1,5,81,3,-1,0,3,0
32,3,1,1,0,0,0,1,435,2,-1,0,3,0
37,1,1,1,3884,1,0,0,28,5,-1,0,3,0
36,7,1,1,472,1,0,6,1017,1,-1,0,3,0
60,5,1,1,2060,0,0,7,454,1,88,3,1,0
25,7,2,1,628,0,0,5,266,1,-1,0,3,0
50,4,1,2,398,0,0,5,1567,5,-1,0,3,0
59,5,1,1,417,1,0,8,476,2,-1,0,3,0
58,10,1,1,610,1,0,5,246,2,-1,0,3,0
49,9,2,2,2585,0,0,6,64,1,-1,0,3,0
47,9,1,1,321,1,1,5,111,1,-1,0,3,0
38,7,1,0,0,1,0,9,960,2,-1,0,3,0
32,4,2,2,4,0,0,4,181,1,-1,0,3,0
40,1,2,3,29,0,0,5,118,2,-1,0,3,0
50,9,1,1,892,1,1,8,234,1,-1,0,3,0
35,4,2,2,0,0,1,1,370,4,-1,0,3,0
47,0,1,1,1387,1,0,10,158,1,826,1,0,0
27,0,2,1,454,0,1,5,331,2,-1,0,3,0
48,3,2,1,71,0,0,1,97,3,-1,0,3,0
40,1,1,0,-35,1,0,8,194,3,-1,0,3,0
35,6,1,1,2251,0,0,1,151,8,-1,0,3,0
39,3,1,0,2460,0,0,5,194,3,-1,0,3,0
34,1,1,1,34,0,0,4,379,1,-1,0,3,0
36,0,2,1,1281,0,0,5,119,2,-1,0,3,0
56,1,0,0,3021,0,0,6,419,2,-1,0,3,0
30,9,1,2,141,0,0,4,166,2,-1,0,3,0
51,1,1,1,500,0,0,8,471,1,-1,0,3,0
41,1,1,1,1459,0,0,6,82,1,-1,0,3,0
35,0,1,1,-244,1,1,8,118,1,-1,0,3,0
53,4,1,2,1356,1,0,9,371,2,96,4,0,0
25,1,2,0,-289,1,0,8,56,2,-1,0,3,0
34,4,2,2,1396,1,0,5,630,1,-1,0,3,0
29,7,2,1,9,0,1,5,202,2,-1,0,3,0
33,7,1,1,70,1,0,5,333,3,-1,0,3,0
43,0,1,1,877,1,0,3,135,1,-1,0,3,0
47,1,1,0,113,1,0,8,276,1,-1,0,3,0
35,0,2,1,368,1,0,8,218,3,-1,0,3,0
49,2,1,1,89,1,0,8,351,1,-1,0,3,0
41,7,1,0,450,1,0,8,374,2,-1,0,3,0
49,7,1,3,463,1,0,5,541,2,-1,0,3,0
44,1,1,1,1397,0,0,9,326,1,-1,0,3,0
32,7,2,1,310,1,0,8,144,1,-1,0,3,0
27,6,2,2,270,1,0,8,470,2,-1,0,3,0
53,9,1,1,65,0,0,9,99,1,92,2,0,0
55,0,1,1,865,1,0,5,105,1,82,2,0,0
60,5,1,1,7,0,1,1,87,5,-1,0,3,0
27,4,2,1,145,1,0,8,121,4,89,3,0,0
58,6,1,2,327,0,1,5,145,2,-1,0,3,0
42,1,1,1,429,1,0,8,110,1,370,1,0,0
31,7,1,1,1167,1,1,9,279,1,-1,0,3,0
30,4,2,2,2995,1,0,9,329,1,-1,0,3,0
32,4,2,2,974,1,0,6,228,1,-1,0,3,0
56,6,1,1,784,0,1,5,149,2,-1,0,3,0
57,5,0,1,316,0,0,4,935,2,-1,0,3,0
57,4,1,2,0,1,0,9,67,1,-1,0,3,0
39,9,1,1,211,0,0,3,53,2,-1,0,3,0
37,1,1,1,342,1,0,8,340,2,175,1,0,0
32,4,1,2,628,0,0,0,280,1,-1,0,3,0
41,1,1,1,0,1,0,0,625,2,-1,0,3,0
49,10,1,1,769,1,0,8,257,1,-1,0,3,0
36,1,0,1,2278,1,0,8,152,2,-1,0,3,0
58,5,1,0,1351,1,0,0,392,3,-1,0,3,0
58,9,1,3,49,1,0,8,75,2,-1,0,3,0
33,7,1,1,1082,1,1,9,351,1,-1,0,3,0
31,4,2,2,5691,1,0,5,357,1,-1,0,3,0
46,1,0,0,916,1,0,8,472,2,-1,0,3,0
42,10,0,1,325,1,0,8,97,4,-1,0,3,0
46,0,1,1,0,1,1,0,239,2,259,2,0,0
47,4,1,2,2475,1,0,9,1476,4,-1,0,3,0
42,6,1,0,3717,0,0,6,235,1,-1,0,3,0
53,2,1,1,288,0,0,8,69,1,-1,0,3,0
31,0,1,1,1130,1,0,5,236,5,-1,0,3,0
39,1,1,0,2715,1,0,6,201,3,-1,0,3,0
57,1,1,0,23,1,0,5,25,8,-1,0,3,0
29,1,2,1,0,0,0,3,437,2,-1,0,3,0
32,1,2,1,-84,1,0,8,426,1,-1,0,3,0
38,6,1,1,290,1,0,8,369,1,-1,0,3,0
34,6,2,2,36,0,0,4,55,1,-1,0,3,0
35,0,1,1,-488,1,0,6,97,4,-1,0,3,0
55,1,1,1,-473,1,0,8,233,1,-1,0,3,0
42,4,1,2,1272,1,0,8,117,1,169,1,0,0
32,4,1,1,0,0,0,1,162,4,-1,0,3,0
50,4,0,0,-6,1,0,8,92,2,-1,0,3,0
56,0,1,1,510,1,0,5,288,1,-1,0,3,0
36,9,2,1,818,1,1,1,96,4,-1,0,3,0
49,4,1,1,543,1,0,8,213,3,-1,0,3,0
48,4,1,2,7867,1,1,8,306,3,-1,0,3,0
32,9,2,2,1212,1,0,8,463,2,-1,0,3,0
35,4,1,1,533,0,0,1,221,12,-1,0,3,0
48,4,1,2,291,1,0,5,350,2,-1,0,3,0
40,7,2,1,573,1,0,8,329,1,-1,0,3,0
55,5,1,1,1279,1,0,8,446,3,357,8,1,0
50,1,1,0,280,1,0,6,61,23,-1,0,3,0
55,9,1,3,574,1,0,4,243,2,-1,0,3,0
26,1,2,1,658,0,1,5,34,4,-1,0,3,0
34,9,1,1,2019,1,1,6,102,1,-1,0,3,0
45,4,1,2,22815,0,0,1,653,8,-1,0,3,0
44,2,1,1,887,1,0,0,519,1,14,2,0,0
34,4,1,2,303,1,0,4,50,1,195,2,0,0
39,7,2,1,326,1,0,8,115,1,-1,0,3,0
31,4,2,1,453,1,0,8,384,2,-1,0,3,0
27,4,2,2,0,0,1,5,46,1,-1,0,3,0
41,4,1,2,4063,1,0,8,14,5,172,2,0,0
45,9,1,1,2403,0,0,9,207,1,-1,0,3,0
28,7,2,1,123,1,0,8,115,1,359,3,0,0
39,10,1,1,270,1,0,6,116,1,-1,0,3,0
31,9,2,2,424,0,0,4,106,1,161,2,0,0
31,4,1,2,1230,1,0,8,290,4,-1,0,3,0
31,0,2,1,387,1,0,8,228,2,370,1,0,0
35,9,2,0,744,1,0,0,1096,1,-1,0,3,0
32,9,2,2,696,0,1,1,101,4,105,4,0,0
49,4,1,2,4594,0,0,1,157,3,-1,0,3,0
42,2,1,1,1002,0,0,6,109,3,-1,0,3,0
31,4,2,2,-173,1,0,8,396,2,-1,0,3,0
35,7,2,1,1239,1,0,8,60,2,347,1,0,0
31,9,2,1,354,0,1,1,186,2,-1,0,3,0
45,0,2,1,375,0,1,11,10,1,594,6,0,0
24,1,2,1,3,1,0,8,311,1,-1,0,3,0
49,6,0,1,6116,1,0,9,43,1,-1,0,3,0
36,6,1,2,4515,1,0,6,408,2,-1,0,3,0
28,1,2,2,727,1,0,6,144,4,-1,0,3,0
54,5,1,1,3846,1,1,6,216,2,-1,0,3,0
27,1,2,0,1128,1,0,6,88,4,-1,0,3,0
34,4,0,2,1173,0,1,5,93,1,-1,0,3,0
40,4,2,2,27,0,0,1,165,6,-1,0,3,0
32,0,2,2,328,1,1,6,271,1,-1,0,3,0
41,0,1,1,0,1,0,9,595,2,-1,0,3,0
38,7,2,0,-87,1,0,8,531,1,-1,0,3,0
35,0,2,1,2830,0,0,6,22,12,-1,0,3,0
31,9,1,1,4,0,0,8,199,4,-1,0,3,0
47,2,1,1,0,0,0,6,563,2,-1,0,3,0
41,0,1,1,80,0,0,9,202,1,-1,0,3,0
29,0,2,1,2768,1,0,6,121,4,-1,0,3,0
33,4,1,2,5,1,0,1,12,1,-1,0,3,0
89,5,1,2,553,0,0,1,2027,5,-1,0,3,0
54,1,1,1,-102,1,0,1,164,7,-1,0,3,0
72,5,1,0,2079,0,0,1,100,1,191,3,1,0
29,1,1,1,1,1,0,8,215,1,-1,0,3,0
41,1,1,1,598,1,0,8,69,3,364,11,0,0
39,3,1,0,34,1,0,5,377,3,-1,0,3,0
41,7,0,1,-19,1,0,8,201,1,-1,0,3,0
31,1,1,0,292,1,1,8,30,18,-1,0,3,0
32,7,1,1,144,1,0,8,260,11,-1,0,3,0
52,0,1,1,1113,0,1,5,83,1,-1,0,3,0
41,2,1,2,121,1,0,8,456,1,287,1,0,0
45,4,1,2,904,1,1,6,14,9,-1,0,3,0
29,0,2,1,-498,1,0,3,99,3,227,14,0,0
32,0,1,2,0,1,0,8,138,1,-1,0,3,0
35,1,1,1,67,0,0,8,60,6,-1,0,3,0
54,9,1,1,3967,0,1,5,90,3,-1,0,3,0
41,6,1,1,305,1,0,8,174,2,-1,0,3,0
42,1,1,0,260,1,0,5,175,2,-1,0,3,0
59,4,0,2,258,1,0,0,33,1,173,1,2,0
58,5,1,0,0,0,0,1,506,1,-1,0,3,0
32,7,2,1,72,0,0,5,88,9,-1,0,3,0
56,9,2,0,145,1,0,3,124,2,9,2,1,0
50,4,0,2,2564,1,0,9,124,4,113,8,0,0
45,7,1,0,7811,0,0,6,143,2,-1,0,3,0
59,5,1,1,5744,0,0,6,632,1,-1,0,3,0
47,1,1,0,673,1,1,6,118,4,-1,0,3,0
54,4,2,1,602,0,0,5,101,2,-1,0,3,0
40,7,1,1,9374,1,0,9,7,8,185,1,0,0
37,4,1,2,5016,0,0,1,119,1,-1,0,3,0
29,1,1,1,508,1,1,6,262,5,-1,0,3,0
36,1,1,0,156,1,0,9,219,2,-1,0,3,0
33,4,1,2,0,1,0,5,310,1,-1,0,3,0
32,4,0,2,12,0,0,5,321,1,-1,0,3,0
53,9,1,1,7984,1,0,3,151,1,-1,0,3,0
33,7,1,1,255,1,1,9,588,2,184,2,0,0
36,0,1,2,211,1,0,8,146,2,-1,0,3,0
43,10,0,1,1854,0,0,9,131,2,197,1,2,0
45,6,1,2,-497,1,1,8,217,1,176,1,0,0
52,7,1,1,431,0,0,1,73,17,-1,0,3,0
48,1,0,1,-314,1,0,8,7,5,-1,0,3,0
40,4,1,2,552,0,0,5,761,8,-1,0,3,0
31,9,1,1,465,1,0,8,259,3,-1,0,3,0
34,7,2,1,544,1,0,8,257,2,-1,0,3,0
54,1,1,0,-636,1,0,8,324,3,-1,0,3,0
40,4,1,2,7780,0,0,8,364,1,355,1,1,0
55,10,2,0,274,0,0,3,7,5,-1,0,3,0
33,4,1,2,1148,0,0,9,299,1,-1,0,3,0
50,4,1,2,67,0,1,6,156,3,-1,0,3,0
59,5,0,1,914,0,0,4,192,1,-1,0,3,0
40,7,1,1,1293,1,0,0,128,3,-1,0,3,0
45,0,1,1,111,1,0,1,173,1,-1,0,3,0
32,4,1,2,937,0,0,1,90,1,94,2,0,0
50,1,1,3,605,1,0,8,200,1,-1,0,3,0
58,1,1,1,1457,1,0,5,144,4,-1,0,3,0
38,4,1,2,1617,1,0,0,691,1,-1,0,3,0
57,9,1,1,29207,1,0,9,232,2,-1,0,3,0
31,1,1,1,812,1,0,11,245,1,-1,0,3,0
69,5,1,0,324,0,0,1,875,1,189,4,2,0
26,0,2,1,1327,0,0,7,171,4,-1,0,3,0
30,0,1,1,482,0,0,0,86,1,-1,0,3,0
49,1,1,1,134,1,1,8,265,2,-1,0,3,0
36,1,1,0,347,0,0,3,167,2,-1,0,3,0
37,9,1,1,1824,1,0,5,112,2,324,2,1,0
55,1,0,0,410,0,1,5,221,2,-1,0,3,0
36,4,2,2,-38,1,0,8,784,1,-1,0,3,0
31,6,1,1,581,1,0,10,845,1,152,6,0,0
30,9,0,1,3100,1,0,8,154,4,-1,0,3,0
36,7,1,1,0,1,1,5,201,4,-1,0,3,0
50,6,1,1,1138,0,0,1,219,10,-1,0,3,0
53,11,1,3,0,0,0,1,209,5,-1,0,3,0
39,7,1,1,304,1,1,8,323,1,-1,0,3,0
31,9,1,2,313,1,0,1,114,2,-1,0,3,0
49,1,1,0,1898,0,0,1,159,1,-1,0,3,0
35,7,1,1,142,1,0,9,315,2,196,4,0,0
45,1,1,0,4696,0,0,6,99,1,-1,0,3,0
30,4,2,1,135,0,0,1,112,2,-1,0,3,0
47,6,1,0,574,1,0,9,137,5,-1,0,3,0
37,1,1,0,1322,1,0,9,14,8,185,1,1,0
35,9,1,2,703,0,0,0,169,1,-1,0,3,0
41,4,2,2,0,0,0,1,91,2,-1,0,3,0
35,10,1,1,1,1,0,5,173,8,-1,0,3,0
60,5,1,0,55,0,0,6,207,1,-1,0,3,0
58,9,1,1,786,1,0,8,165,3,-1,0,3,0
28,4,1,2,22,1,0,5,59,3,-1,0,3,0
57,10,1,1,890,0,0,3,343,4,-1,0,3,0
35,4,1,2,451,1,0,0,220,6,-1,0,3,0
54,0,1,2,59,1,0,5,268,1,-1,0,3,0
31,4,2,2,15,0,0,1,119,2,-1,0,3,0
32,1,2,1,15341,0,0,8,738,3,-1,0,3,0
56,0,2,1,-273,0,0,5,119,2,-1,0,3,0
35,6,1,2,28,0,1,5,259,1,-1,0,3,0
33,1,1,1,58,0,0,8,144,2,-1,0,3,0
50,9,1,1,103,1,0,3,109,4,267,6,0,0
46,4,2,1,244,1,0,8,244,1,-1,0,3,0
35,7,1,1,0,0,0,6,115,4,-1,0,3,0
49,0,1,1,880,1,1,8,22,3,-1,0,3,0
56,4,0,2,-141,0,0,5,101,4,-1,0,3,0
33,1,2,0,447,1,0,8,180,2,-1,0,3,0
37,2,1,0,62,0,0,5,404,2,-1,0,3,0
30,1,2,1,148,0,0,0,206,1,-1,0,3,0
34,0,2,1,79,1,0,5,219,3,-1,0,3,0
29,1,2,1,9,1,0,8,262,3,-1,0,3,0
32,4,1,2,578,0,1,5,29,2,-1,0,3,0
29,1,1,0,-382,1,0,5,35,2,-1,0,3,0
50,1,1,0,888,0,1,5,160,3,-1,0,3,0
58,9,2,1,382,0,0,1,460,2,-1,0,3,0
30,4,1,2,1390,0,0,1,552,4,-1,0,3,0
52,2,1,0,-104,0,1,5,124,1,-1,0,3,0
39,4,1,2,22,1,0,6,493,1,-1,0,3,0
43,9,0,1,-36,1,0,9,190,1,104,1,0,0
51,9,1,1,130,0,0,1,547,3,-1,0,3,0
38,0,2,1,77,0,0,9,441,4,-1,0,3,0
30,6,2,1,1031,0,0,10,7,1,-1,0,3,0
52,4,0,0,92,0,1,5,469,7,-1,0,3,0
40,9,1,2,1063,1,1,1,264,2,-1,0,3,0
37,9,1,1,0,1,1,5,101,3,-1,0,3,0
30,1,1,1,282,1,1,8,148,2,-1,0,3,0
51,4,1,2,1394,1,0,1,115,1,-1,0,3,0
27,9,2,1,16,0,0,8,193,1,-1,0,3,0
35,1,1,1,975,1,0,5,102,1,-1,0,3,0
47,0,1,2,12276,0,0,6,77,5,-1,0,3,0
29,1,1,1,313,1,0,0,172,2,343,3,1,0
52,0,1,1,1648,1,0,9,172,3,-1,0,3,0
43,0,2,1,6,0,0,3,58,1,264,1,0,0
31,1,1,0,1127,1,0,8,43,1,349,1,0,0
54,1,1,1,1070,0,0,9,373,4,-1,0,3,0
59,3,1,1,1040,0,0,1,123,2,-1,0,3,0
51,1,1,1,50,1,1,8,121,1,-1,0,3,0
32,4,1,2,62,1,0,9,45,1,-1,0,3,0
42,1,1,1,-755,1,1,6,312,1,-1,0,3,0
46,1,1,1,4707,1,0,8,93,8,-1,0,3,0
30,9,2,1,925,0,0,9,240,1,-1,0,3,0
42,4,0,0,0,1,0,9,73,5,-1,0,3,0
39,1,1,0,867,1,0,8,481,1,-1,0,3,0
31,4,2,2,-201,1,0,1,81,4,-1,0,3,0
35,1,1,1,120,1,0,8,245,2,-1,0,3,0
34,0,1,1,61,0,1,8,21,1,-1,0,3,0
42,9,0,1,0,1,0,8,471,2,-1,0,3,0
57,4,1,0,687,1,1,5,107,3,-1,0,3,0
38,4,2,2,38,0,0,1,105,2,-1,0,3,0
29,1,2,1,2806,0,0,10,294,1,93,5,1,0
46,4,1,1,-27,1,0,8,289,1,-1,0,3,0
48,4,1,2,2498,0,0,1,98,2,-1,0,3,0
33,9,1,1,390,0,0,1,460,2,-1,0,3,0
59,0,2,1,-423,1,1,0,84,1,-1,0,3,0
23,9,2,1,1587,1,1,8,502,2,-1,0,3,0
37,1,1,1,288,1,0,8,159,6,-1,0,3,0
40,9,2,1,822,1,1,4,155,2,245,3,0,0
44,1,0,1,-222,1,0,8,112,3,-1,0,3,0
37,1,2,1,197,1,0,8,251,3,-1,0,3,0
28,7,2,1,159,1,0,8,345,2,-1,0,3,0
39,9,2,1,681,1,0,6,170,1,-1,0,3,0
57,5,0,0,0,0,1,5,125,2,-1,0,3,0
38,1,2,3,495,1,0,8,297,1,-1,0,3,0
60,1,1,1,414,0,0,3,147,1,-1,0,3,0
38,4,0,2,151,1,0,5,50,1,-1,0,3,0
26,8,2,1,2572,1,0,8,620,1,-1,0,3,0
32,1,1,1,320,1,0,8,198,2,-1,0,3,0
35,4,2,2,304,1,0,9,274,2,-1,0,3,0
30,4,2,1,1299,0,0,1,515,2,-1,0,3,0
37,1,1,1,740,1,0,8,434,3,342,2,0,0
36,1,1,1,537,0,1,5,206,6,-1,0,3,0
34,0,2,1,1581,1,1,8,52,11,-1,0,3,0
28,1,1,1,708,1,0,6,339,5,-1,0,3,0
37,1,1,0,178,1,1,6,72,1,-1,0,3,0
31,7,2,1,671,1,0,8,193,3,-1,0,3,0
34,1,1,0,3,1,0,8,26,1,-1,0,3,0
28,9,2,1,981,1,0,5,225,1,-1,0,3,0
38,9,1,2,1042,1,0,3,419,2,-1,0,3,0
80,5,1,0,1021,0,0,3,37,1,-1,0,3,0
59,5,1,1,1035,1,1,1,223,1,-1,0,3,0
54,4,1,2,1114,1,0,9,1195,2,175,1,1,0
29,1,2,2,98,0,0,1,170,2,-1,0,3,0
39,9,1,1,24,1,0,4,79,4,-1,0,3,0
30,9,2,1,486,0,0,4,335,3,-1,0,3,0
41,7,0,1,727,1,0,8,246,1,-1,0,3,0
48,9,1,1,-205,1,1,5,112,1,-1,0,3,0
26,1,1,1,895,1,0,3,820,3,-1,0,3,0
55,0,1,0,319,0,0,9,124,3,-1,0,3,0
36,0,2,1,206,1,0,8,183,1,-1,0,3,0
31,7,1,1,-414,1,0,8,1369,3,-1,0,3,0
35,1,1,0,-1489,1,1,8,177,1,-1,0,3,0
30,4,1,2,0,0,0,1,74,1,-1,0,3,0
26,1,2,1,249,1,0,4,235,3,262,5,0,0
32,4,1,2,927,0,0,10,282,1,-1,0,3,0
43,1,0,0,515,1,0,9,182,1,-1,0,3,0
48,0,1,1,1060,1,0,0,87,2,318,3,0,0
49,9,1,1,308,0,0,5,266,5,-1,0,3,0
34,1,1,1,808,1,1,5,20,3,-1,0,3,0
27,1,2,0,431,1,0,8,286,2,-1,0,3,0
31,0,2,1,396,1,0,8,104,1,-1,0,3,0
35,9,2,1,-89,1,0,8,75,1,368,1,0,0
40,0,1,1,-253,1,0,5,177,1,-1,0,3,0
39,7,1,1,0,1,0,8,793,2,-1,0,3,0
19,8,2,3,60,0,0,1,253,1,-1,0,3,0
40,7,1,1,695,1,0,8,270,1,348,10,0,0
25,0,2,2,1141,1,0,8,718,1,347,1,0,0
38,9,0,2,791,1,0,8,89,2,-1,0,3,0
62,1,1,0,1381,0,0,10,1020,1,-1,0,3,0
27,7,1,1,0,1,0,5,198,13,-1,0,3,0
40,9,1,1,-28,1,1,8,289,2,-1,0,3,0
56,4,1,2,412,0,0,9,179,6,-1,0,3,0
33,4,1,2,310,0,0,1,179,2,-1,0,3,0
52,1,1,1,1319,0,0,0,37,2,-1,0,3,0
33,1,1,1,0,1,1,5,83,12,-1,0,3,0
38,7,1,1,-314,1,0,8,66,2,-1,0,3,0
27,7,1,1,511,1,0,6,85,5,-1,0,3,0
54,5,1,1,-152,1,1,8,14,11,-1,0,3,0
35,0,1,1,907,0,1,5,97,4,-1,0,3,0
41,1,2,0,22,1,0,8,152,1,-1,0,3,0
28,1,2,1,0,0,1,5,11,21,-1,0,3,0
55,4,0,2,8044,1,0,8,175,5,333,19,1,0
56,0,2,1,1854,1,0,8,45,1,342,2,0,0
33,1,2,1,1794,1,0,8,360,1,173,1,1,0
42,9,1,1,2,0,0,8,249,2,-1,0,3,0
34,8,2,3,2321,0,0,9,600,2,99,5,0,0
35,9,2,1,144,0,0,5,163,2,-1,0,3,0
46,9,0,1,1,1,1,8,200,3,-1,0,3,0
31,6,2,1,762,0,0,1,312,3,-1,0,3,0
48,6,1,2,16,1,1,9,214,1,-1,0,3,0
38,9,1,1,20,0,0,3,147,1,-1,0,3,0
47,7,1,1,2070,1,1,8,136,1,-1,0,3,0
48,4,1,2,308,1,0,5,125,5,-1,0,3,0
57,9,1,3,1617,1,0,8,96,2,-1,0,3,0
30,0,1,1,39,1,0,5,101,3,-1,0,3,0
